,zipcode,median_household_income,majority_num_contams,mean_num_contams,median_num_contams,num_served,num_contams_exceeding_guidelines,util_name
75,20723,123467.0,3,4.0,3.0,247485,"[3, 3, 6]","['Howard County Department of Public Works', ""Lutheran Village At Miller's Grant"", 'Villas At Cattail Creek']"
76,20724,96036.0,5,3.962962962962963,4.0,505560,"[4, 4, 5, 3, 6, 6, 5, 5, 5, 3, 1, 7, 3, 2, 1, 5, 5, 7, 4, 7, 2, 0, 3, 6, 7, 1, 0]","['Boones Mobile Estates', 'Broad Creek', 'City of Annapolis', 'Crofton-Odenton', 'Crownsville Hospital Center', 'Epping Forest', 'Fort George G. Meade', 'Gibson Island', 'Glen Burnie-Broadneck', 'Herald Harbor', 'Holiday Mobile Estates Inc.', 'Lake Village Townhomes', 'Lyons Creek Estates', 'Maryland Manor Mobile Home Park', 'Mayo Center and Apartments', 'Patuxent Mobile Estates', 'Regency Park Assisted Living Residence', 'Rose Haven', 'Severn Water Company', 'Sherwood Forest Water Company', 'Summerhill Mobile Home Park', 'Tebbston On Magothy', 'The Provinces', 'U.s. Naval Academy', 'Waysons Mobile Court', 'Welshs Trailer Park', 'Woodland Beach Community Association']"
77,20732,120358.0,7,4.6,5.0,33810,"[1, 6, 5, 2, 1, 6, 7, 7, 5, 6, 5, 6, 4, 3, 4, 0, 6, 4, 3, 3, 7, 6, 7, 6, 5, 6, 5, 4, 3, 5]","['B&l Mobile Home Park', 'Beaches Water Co-operative', 'Calvert Beach - Decatur Street', 'Calvert Beach / Forest Trail', 'Calvert Mobile Home Park', 'Cavalier Country', 'Chesapeake Heights (bayside Forest)', 'Chesapeake Ranch Estates', 'Cross Point Subdivision', 'Dares Beach', 'Hunting Hills', 'Kenwood Beach', 'Lakewood', 'Marley Run', 'Paris Oaks / Days End', 'Pine Trailer Park', 'Prince Frederick', 'Regency Manor Mobile Home Park', 'Scientists Cliffs', 'Shores of Calvert', 'Solomons', 'St. Leonard', 'Summit/highlands', 'Tapestry North', 'Tara Subdivision', 'Town of Chesapeake Beach', 'Town of North Beach', 'Walnut Creek', 'Western Shores', 'White Sands']"
78,20733,115156.0,5,3.962962962962963,4.0,505560,"[4, 4, 5, 3, 6, 6, 5, 5, 5, 3, 1, 7, 3, 2, 1, 5, 5, 7, 4, 7, 2, 0, 3, 6, 7, 1, 0]","['Boones Mobile Estates', 'Broad Creek', 'City of Annapolis', 'Crofton-Odenton', 'Crownsville Hospital Center', 'Epping Forest', 'Fort George G. Meade', 'Gibson Island', 'Glen Burnie-Broadneck', 'Herald Harbor', 'Holiday Mobile Estates Inc.', 'Lake Village Townhomes', 'Lyons Creek Estates', 'Maryland Manor Mobile Home Park', 'Mayo Center and Apartments', 'Patuxent Mobile Estates', 'Regency Park Assisted Living Residence', 'Rose Haven', 'Severn Water Company', 'Sherwood Forest Water Company', 'Summerhill Mobile Home Park', 'Tebbston On Magothy', 'The Provinces', 'U.s. Naval Academy', 'Waysons Mobile Court', 'Welshs Trailer Park', 'Woodland Beach Community Association']"
79,20735,113809.0,6,3.6,4.0,26410,"[4, 5, 3, 6, 0]","['Calvert Manor', 'Cedarville Mobile Home Park', 'Cheltenham Boys Village', 'City of Bowie', nan]"
80,20736,139321.0,5,5.1,5.0,506023,"[5, 3, 5, 5, 4, 6, 7, 4, 6, 6]","['Glen Burnie-Broadneck', 'Crofton-Odenton', 'Fort George G. Meade', 'City of Annapolis', 'Broad Creek', 'U.s. Naval Academy', 'Chesapeake Ranch Estates', 'Severn Water Company', 'Town of Chesapeake Beach', 'Prince Frederick']"
81,20737,78947.0,6,3.6,4.0,26410,"[4, 5, 3, 6, 0]","['Calvert Manor', 'Cedarville Mobile Home Park', 'Cheltenham Boys Village', 'City of Bowie', nan]"
82,20740,70515.0,6,3.6,4.0,26410,"[4, 5, 3, 6, 0]","['Calvert Manor', 'Cedarville Mobile Home Park', 'Cheltenham Boys Village', 'City of Bowie', nan]"
83,20742,0.0,6,3.6,4.0,26410,"[4, 5, 3, 6, 0]","['Calvert Manor', 'Cedarville Mobile Home Park', 'Cheltenham Boys Village', 'City of Bowie', nan]"
84,20743,68762.0,6,3.6,4.0,26410,"[4, 5, 3, 6, 0]","['Calvert Manor', 'Cedarville Mobile Home Park', 'Cheltenham Boys Village', 'City of Bowie', nan]"
85,20744,112260.0,6,3.6,4.0,26410,"[4, 5, 3, 6, 0]","['Calvert Manor', 'Cedarville Mobile Home Park', 'Cheltenham Boys Village', 'City of Bowie', nan]"
86,20745,73228.0,6,3.6,4.0,26410,"[4, 5, 3, 6, 0]","['Calvert Manor', 'Cedarville Mobile Home Park', 'Cheltenham Boys Village', 'City of Bowie', nan]"
87,20746,72562.0,6,3.6,4.0,26410,"[4, 5, 3, 6, 0]","['Calvert Manor', 'Cedarville Mobile Home Park', 'Cheltenham Boys Village', 'City of Bowie', nan]"
88,20747,67136.0,6,3.6,4.0,26410,"[4, 5, 3, 6, 0]","['Calvert Manor', 'Cedarville Mobile Home Park', 'Cheltenham Boys Village', 'City of Bowie', nan]"
89,20748,73194.0,6,3.6,4.0,26410,"[4, 5, 3, 6, 0]","['Calvert Manor', 'Cedarville Mobile Home Park', 'Cheltenham Boys Village', 'City of Bowie', nan]"
90,20751,116250.0,5,3.962962962962963,4.0,505560,"[4, 4, 5, 3, 6, 6, 5, 5, 5, 3, 1, 7, 3, 2, 1, 5, 5, 7, 4, 7, 2, 0, 3, 6, 7, 1, 0]","['Boones Mobile Estates', 'Broad Creek', 'City of Annapolis', 'Crofton-Odenton', 'Crownsville Hospital Center', 'Epping Forest', 'Fort George G. Meade', 'Gibson Island', 'Glen Burnie-Broadneck', 'Herald Harbor', 'Holiday Mobile Estates Inc.', 'Lake Village Townhomes', 'Lyons Creek Estates', 'Maryland Manor Mobile Home Park', 'Mayo Center and Apartments', 'Patuxent Mobile Estates', 'Regency Park Assisted Living Residence', 'Rose Haven', 'Severn Water Company', 'Sherwood Forest Water Company', 'Summerhill Mobile Home Park', 'Tebbston On Magothy', 'The Provinces', 'U.s. Naval Academy', 'Waysons Mobile Court', 'Welshs Trailer Park', 'Woodland Beach Community Association']"
91,20754,141480.0,5,5.1,5.0,506023,"[5, 3, 5, 5, 4, 6, 7, 4, 6, 6]","['Glen Burnie-Broadneck', 'Crofton-Odenton', 'Fort George G. Meade', 'City of Annapolis', 'Broad Creek', 'U.s. Naval Academy', 'Chesapeake Ranch Estates', 'Severn Water Company', 'Town of Chesapeake Beach', 'Prince Frederick']"
92,20755,92603.0,5,3.962962962962963,4.0,505560,"[4, 4, 5, 3, 6, 6, 5, 5, 5, 3, 1, 7, 3, 2, 1, 5, 5, 7, 4, 7, 2, 0, 3, 6, 7, 1, 0]","['Boones Mobile Estates', 'Broad Creek', 'City of Annapolis', 'Crofton-Odenton', 'Crownsville Hospital Center', 'Epping Forest', 'Fort George G. Meade', 'Gibson Island', 'Glen Burnie-Broadneck', 'Herald Harbor', 'Holiday Mobile Estates Inc.', 'Lake Village Townhomes', 'Lyons Creek Estates', 'Maryland Manor Mobile Home Park', 'Mayo Center and Apartments', 'Patuxent Mobile Estates', 'Regency Park Assisted Living Residence', 'Rose Haven', 'Severn Water Company', 'Sherwood Forest Water Company', 'Summerhill Mobile Home Park', 'Tebbston On Magothy', 'The Provinces', 'U.s. Naval Academy', 'Waysons Mobile Court', 'Welshs Trailer Park', 'Woodland Beach Community Association']"
93,20758,103750.0,5,5.1,5.0,506023,"[5, 3, 5, 5, 4, 6, 7, 4, 6, 6]","['Glen Burnie-Broadneck', 'Crofton-Odenton', 'Fort George G. Meade', 'City of Annapolis', 'Broad Creek', 'U.s. Naval Academy', 'Chesapeake Ranch Estates', 'Severn Water Company', 'Town of Chesapeake Beach', 'Prince Frederick']"
94,20759,225250.0,3,4.0,3.0,247485,"[3, 3, 6]","['Howard County Department of Public Works', ""Lutheran Village At Miller's Grant"", 'Villas At Cattail Creek']"
95,20762,79837.0,6,3.6,4.0,26410,"[4, 5, 3, 6, 0]","['Calvert Manor', 'Cedarville Mobile Home Park', 'Cheltenham Boys Village', 'City of Bowie', nan]"
96,20763,114702.0,3,4.0,3.0,247485,"[3, 3, 6]","['Howard County Department of Public Works', ""Lutheran Village At Miller's Grant"", 'Villas At Cattail Creek']"
97,20764,97778.0,5,3.962962962962963,4.0,505560,"[4, 4, 5, 3, 6, 6, 5, 5, 5, 3, 1, 7, 3, 2, 1, 5, 5, 7, 4, 7, 2, 0, 3, 6, 7, 1, 0]","['Boones Mobile Estates', 'Broad Creek', 'City of Annapolis', 'Crofton-Odenton', 'Crownsville Hospital Center', 'Epping Forest', 'Fort George G. Meade', 'Gibson Island', 'Glen Burnie-Broadneck', 'Herald Harbor', 'Holiday Mobile Estates Inc.', 'Lake Village Townhomes', 'Lyons Creek Estates', 'Maryland Manor Mobile Home Park', 'Mayo Center and Apartments', 'Patuxent Mobile Estates', 'Regency Park Assisted Living Residence', 'Rose Haven', 'Severn Water Company', 'Sherwood Forest Water Company', 'Summerhill Mobile Home Park', 'Tebbston On Magothy', 'The Provinces', 'U.s. Naval Academy', 'Waysons Mobile Court', 'Welshs Trailer Park', 'Woodland Beach Community Association']"
98,20765,161071.0,5,3.962962962962963,4.0,505560,"[4, 4, 5, 3, 6, 6, 5, 5, 5, 3, 1, 7, 3, 2, 1, 5, 5, 7, 4, 7, 2, 0, 3, 6, 7, 1, 0]","['Boones Mobile Estates', 'Broad Creek', 'City of Annapolis', 'Crofton-Odenton', 'Crownsville Hospital Center', 'Epping Forest', 'Fort George G. Meade', 'Gibson Island', 'Glen Burnie-Broadneck', 'Herald Harbor', 'Holiday Mobile Estates Inc.', 'Lake Village Townhomes', 'Lyons Creek Estates', 'Maryland Manor Mobile Home Park', 'Mayo Center and Apartments', 'Patuxent Mobile Estates', 'Regency Park Assisted Living Residence', 'Rose Haven', 'Severn Water Company', 'Sherwood Forest Water Company', 'Summerhill Mobile Home Park', 'Tebbston On Magothy', 'The Provinces', 'U.s. Naval Academy', 'Waysons Mobile Court', 'Welshs Trailer Park', 'Woodland Beach Community Association']"
99,20769,150077.0,6,3.6,4.0,26410,"[4, 5, 3, 6, 0]","['Calvert Manor', 'Cedarville Mobile Home Park', 'Cheltenham Boys Village', 'City of Bowie', nan]"
100,20770,74180.0,6,3.6,4.0,26410,"[4, 5, 3, 6, 0]","['Calvert Manor', 'Cedarville Mobile Home Park', 'Cheltenham Boys Village', 'City of Bowie', nan]"
101,20771,0.0,6,3.6,4.0,26410,"[4, 5, 3, 6, 0]","['Calvert Manor', 'Cedarville Mobile Home Park', 'Cheltenham Boys Village', 'City of Bowie', nan]"
102,20772,126503.0,6,3.6,4.0,26410,"[4, 5, 3, 6, 0]","['Calvert Manor', 'Cedarville Mobile Home Park', 'Cheltenham Boys Village', 'City of Bowie', nan]"
103,20774,111934.0,6,3.6,4.0,26410,"[4, 5, 3, 6, 0]","['Calvert Manor', 'Cedarville Mobile Home Park', 'Cheltenham Boys Village', 'City of Bowie', nan]"
104,20776,112837.0,5,3.962962962962963,4.0,505560,"[4, 4, 5, 3, 6, 6, 5, 5, 5, 3, 1, 7, 3, 2, 1, 5, 5, 7, 4, 7, 2, 0, 3, 6, 7, 1, 0]","['Boones Mobile Estates', 'Broad Creek', 'City of Annapolis', 'Crofton-Odenton', 'Crownsville Hospital Center', 'Epping Forest', 'Fort George G. Meade', 'Gibson Island', 'Glen Burnie-Broadneck', 'Herald Harbor', 'Holiday Mobile Estates Inc.', 'Lake Village Townhomes', 'Lyons Creek Estates', 'Maryland Manor Mobile Home Park', 'Mayo Center and Apartments', 'Patuxent Mobile Estates', 'Regency Park Assisted Living Residence', 'Rose Haven', 'Severn Water Company', 'Sherwood Forest Water Company', 'Summerhill Mobile Home Park', 'Tebbston On Magothy', 'The Provinces', 'U.s. Naval Academy', 'Waysons Mobile Court', 'Welshs Trailer Park', 'Woodland Beach Community Association']"
105,20777,196542.0,6,6.333333333333333,6.0,2104885,"[9, 3, 3, 11, 6, 6]","['City of Rockville', 'Howard County Department of Public Works', ""Lutheran Village At Miller's Grant"", 'Town of Poolesville', 'Villas At Cattail Creek', 'Washington Suburban Sanitary Commission']"
106,20778,167292.0,5,3.962962962962963,4.0,505560,"[4, 4, 5, 3, 6, 6, 5, 5, 5, 3, 1, 7, 3, 2, 1, 5, 5, 7, 4, 7, 2, 0, 3, 6, 7, 1, 0]","['Boones Mobile Estates', 'Broad Creek', 'City of Annapolis', 'Crofton-Odenton', 'Crownsville Hospital Center', 'Epping Forest', 'Fort George G. Meade', 'Gibson Island', 'Glen Burnie-Broadneck', 'Herald Harbor', 'Holiday Mobile Estates Inc.', 'Lake Village Townhomes', 'Lyons Creek Estates', 'Maryland Manor Mobile Home Park', 'Mayo Center and Apartments', 'Patuxent Mobile Estates', 'Regency Park Assisted Living Residence', 'Rose Haven', 'Severn Water Company', 'Sherwood Forest Water Company', 'Summerhill Mobile Home Park', 'Tebbston On Magothy', 'The Provinces', 'U.s. Naval Academy', 'Waysons Mobile Court', 'Welshs Trailer Park', 'Woodland Beach Community Association']"
107,20779,105735.0,5,3.962962962962963,4.0,505560,"[4, 4, 5, 3, 6, 6, 5, 5, 5, 3, 1, 7, 3, 2, 1, 5, 5, 7, 4, 7, 2, 0, 3, 6, 7, 1, 0]","['Boones Mobile Estates', 'Broad Creek', 'City of Annapolis', 'Crofton-Odenton', 'Crownsville Hospital Center', 'Epping Forest', 'Fort George G. Meade', 'Gibson Island', 'Glen Burnie-Broadneck', 'Herald Harbor', 'Holiday Mobile Estates Inc.', 'Lake Village Townhomes', 'Lyons Creek Estates', 'Maryland Manor Mobile Home Park', 'Mayo Center and Apartments', 'Patuxent Mobile Estates', 'Regency Park Assisted Living Residence', 'Rose Haven', 'Severn Water Company', 'Sherwood Forest Water Company', 'Summerhill Mobile Home Park', 'Tebbston On Magothy', 'The Provinces', 'U.s. Naval Academy', 'Waysons Mobile Court', 'Welshs Trailer Park', 'Woodland Beach Community Association']"
108,20781,89846.0,6,3.6,4.0,26410,"[4, 5, 3, 6, 0]","['Calvert Manor', 'Cedarville Mobile Home Park', 'Cheltenham Boys Village', 'City of Bowie', nan]"
109,20782,71819.0,6,3.6,4.0,26410,"[4, 5, 3, 6, 0]","['Calvert Manor', 'Cedarville Mobile Home Park', 'Cheltenham Boys Village', 'City of Bowie', nan]"
110,20783,71391.0,6,5.5,5.5,1883810,"[4, 5, 3, 6, 9, 0, 11, 6]","['Calvert Manor', 'Cedarville Mobile Home Park', 'Cheltenham Boys Village', 'City of Bowie', 'City of Rockville', nan, 'Town of Poolesville', 'Washington Suburban Sanitary Commission']"
111,20784,76830.0,6,3.6,4.0,26410,"[4, 5, 3, 6, 0]","['Calvert Manor', 'Cedarville Mobile Home Park', 'Cheltenham Boys Village', 'City of Bowie', nan]"
112,20785,77829.0,6,3.6,4.0,26410,"[4, 5, 3, 6, 0]","['Calvert Manor', 'Cedarville Mobile Home Park', 'Cheltenham Boys Village', 'City of Bowie', nan]"
113,20794,95764.0,5,3.966666666666667,4.0,753045,"[4, 4, 5, 3, 6, 6, 5, 5, 5, 3, 1, 3, 7, 3, 3, 2, 1, 5, 5, 7, 4, 7, 2, 0, 3, 6, 6, 7, 1, 0]","['Boones Mobile Estates', 'Broad Creek', 'City of Annapolis', 'Crofton-Odenton', 'Crownsville Hospital Center', 'Epping Forest', 'Fort George G. Meade', 'Gibson Island', 'Glen Burnie-Broadneck', 'Herald Harbor', 'Holiday Mobile Estates Inc.', 'Howard County Department of Public Works', 'Lake Village Townhomes', ""Lutheran Village At Miller's Grant"", 'Lyons Creek Estates', 'Maryland Manor Mobile Home Park', 'Mayo Center and Apartments', 'Patuxent Mobile Estates', 'Regency Park Assisted Living Residence', 'Rose Haven', 'Severn Water Company', 'Sherwood Forest Water Company', 'Summerhill Mobile Home Park', 'Tebbston On Magothy', 'The Provinces', 'U.s. Naval Academy', 'Villas At Cattail Creek', 'Waysons Mobile Court', 'Welshs Trailer Park', 'Woodland Beach Community Association']"
114,20812,131250.0,6,8.666666666666666,9.0,1857400,"[9, 11, 6]","['City of Rockville', 'Town of Poolesville', 'Washington Suburban Sanitary Commission']"
115,20814,144655.0,6,8.666666666666666,9.0,1857400,"[9, 11, 6]","['City of Rockville', 'Town of Poolesville', 'Washington Suburban Sanitary Commission']"
116,20815,175053.0,6,8.666666666666666,9.0,1857400,"[9, 11, 6]","['City of Rockville', 'Town of Poolesville', 'Washington Suburban Sanitary Commission']"
117,20816,213828.0,6,8.666666666666666,9.0,1857400,"[9, 11, 6]","['City of Rockville', 'Town of Poolesville', 'Washington Suburban Sanitary Commission']"
118,20817,217674.0,6,8.666666666666666,9.0,1857400,"[9, 11, 6]","['City of Rockville', 'Town of Poolesville', 'Washington Suburban Sanitary Commission']"
119,20818,205391.0,6,8.666666666666666,9.0,1857400,"[9, 11, 6]","['City of Rockville', 'Town of Poolesville', 'Washington Suburban Sanitary Commission']"
120,20832,155516.0,6,8.666666666666666,9.0,1857400,"[9, 11, 6]","['City of Rockville', 'Town of Poolesville', 'Washington Suburban Sanitary Commission']"
121,20833,186888.0,6,6.333333333333333,6.0,2104885,"[9, 3, 3, 11, 6, 6]","['City of Rockville', 'Howard County Department of Public Works', ""Lutheran Village At Miller's Grant"", 'Town of Poolesville', 'Villas At Cattail Creek', 'Washington Suburban Sanitary Commission']"
122,20837,179848.0,6,8.666666666666666,9.0,1857400,"[9, 11, 6]","['City of Rockville', 'Town of Poolesville', 'Washington Suburban Sanitary Commission']"
123,20838,141667.0,6,8.666666666666666,9.0,1857400,"[9, 11, 6]","['City of Rockville', 'Town of Poolesville', 'Washington Suburban Sanitary Commission']"
124,20839,138833.0,6,8.666666666666666,9.0,1857400,"[9, 11, 6]","['City of Rockville', 'Town of Poolesville', 'Washington Suburban Sanitary Commission']"
125,20841,167353.0,6,8.666666666666666,9.0,1857400,"[9, 11, 6]","['City of Rockville', 'Town of Poolesville', 'Washington Suburban Sanitary Commission']"
126,20842,140417.0,6,8.2,9.0,1963640,"[6, 9, 9, 9, 8]","['Washington Suburban Sanitary Commission', 'City of Frederick', 'City of Rockville', 'New Design - Frederick County', 'Town of Walkersville']"
127,20850,117093.0,6,8.666666666666666,9.0,1857400,"[9, 11, 6]","['City of Rockville', 'Town of Poolesville', 'Washington Suburban Sanitary Commission']"
128,20851,97318.0,6,8.666666666666666,9.0,1857400,"[9, 11, 6]","['City of Rockville', 'Town of Poolesville', 'Washington Suburban Sanitary Commission']"
129,20852,113482.0,6,8.666666666666666,9.0,1857400,"[9, 11, 6]","['City of Rockville', 'Town of Poolesville', 'Washington Suburban Sanitary Commission']"
130,20853,133141.0,6,8.666666666666666,9.0,1857400,"[9, 11, 6]","['City of Rockville', 'Town of Poolesville', 'Washington Suburban Sanitary Commission']"
131,20854,217477.0,6,8.666666666666666,9.0,1857400,"[9, 11, 6]","['City of Rockville', 'Town of Poolesville', 'Washington Suburban Sanitary Commission']"
132,20855,139899.0,6,8.666666666666666,9.0,1857400,"[9, 11, 6]","['City of Rockville', 'Town of Poolesville', 'Washington Suburban Sanitary Commission']"
133,20860,111949.0,6,8.666666666666666,9.0,1857400,"[9, 11, 6]","['City of Rockville', 'Town of Poolesville', 'Washington Suburban Sanitary Commission']"
134,20861,165046.0,6,8.666666666666666,9.0,1857400,"[9, 11, 6]","['City of Rockville', 'Town of Poolesville', 'Washington Suburban Sanitary Commission']"
135,20862,165724.0,6,8.666666666666666,9.0,1857400,"[9, 11, 6]","['City of Rockville', 'Town of Poolesville', 'Washington Suburban Sanitary Commission']"
136,20866,127937.0,6,8.666666666666666,9.0,1857400,"[9, 11, 6]","['City of Rockville', 'Town of Poolesville', 'Washington Suburban Sanitary Commission']"
137,20868,98289.0,6,8.666666666666666,9.0,1857400,"[9, 11, 6]","['City of Rockville', 'Town of Poolesville', 'Washington Suburban Sanitary Commission']"
138,20871,150588.0,6,8.2,9.0,1963640,"[6, 9, 9, 9, 8]","['Washington Suburban Sanitary Commission', 'City of Frederick', 'City of Rockville', 'New Design - Frederick County', 'Town of Walkersville']"
139,20872,127604.0,6,8.666666666666666,9.0,1857400,"[9, 11, 6]","['City of Rockville', 'Town of Poolesville', 'Washington Suburban Sanitary Commission']"
140,20874,103443.0,6,8.666666666666666,9.0,1857400,"[9, 11, 6]","['City of Rockville', 'Town of Poolesville', 'Washington Suburban Sanitary Commission']"
141,20876,99643.0,6,8.666666666666666,9.0,1857400,"[9, 11, 6]","['City of Rockville', 'Town of Poolesville', 'Washington Suburban Sanitary Commission']"
142,20877,77264.0,6,8.666666666666666,9.0,1857400,"[9, 11, 6]","['City of Rockville', 'Town of Poolesville', 'Washington Suburban Sanitary Commission']"
143,20878,130469.0,6,8.666666666666666,9.0,1857400,"[9, 11, 6]","['City of Rockville', 'Town of Poolesville', 'Washington Suburban Sanitary Commission']"
144,20879,96197.0,6,8.666666666666666,9.0,1857400,"[9, 11, 6]","['City of Rockville', 'Town of Poolesville', 'Washington Suburban Sanitary Commission']"
145,20880,122386.0,6,8.666666666666666,9.0,1857400,"[9, 11, 6]","['City of Rockville', 'Town of Poolesville', 'Washington Suburban Sanitary Commission']"
146,20882,159898.0,6,8.666666666666666,9.0,1857400,"[9, 11, 6]","['City of Rockville', 'Town of Poolesville', 'Washington Suburban Sanitary Commission']"
147,20886,85789.0,6,8.666666666666666,9.0,1857400,"[9, 11, 6]","['City of Rockville', 'Town of Poolesville', 'Washington Suburban Sanitary Commission']"
148,20889,0.0,6,8.666666666666666,9.0,1857400,"[9, 11, 6]","['City of Rockville', 'Town of Poolesville', 'Washington Suburban Sanitary Commission']"
149,20892,0.0,6,8.666666666666666,9.0,1857400,"[9, 11, 6]","['City of Rockville', 'Town of Poolesville', 'Washington Suburban Sanitary Commission']"
150,20894,0.0,6,8.666666666666666,9.0,1857400,"[9, 11, 6]","['City of Rockville', 'Town of Poolesville', 'Washington Suburban Sanitary Commission']"
151,20895,158204.0,6,8.666666666666666,9.0,1857400,"[9, 11, 6]","['City of Rockville', 'Town of Poolesville', 'Washington Suburban Sanitary Commission']"
152,20896,241875.0,6,8.666666666666666,9.0,1857400,"[9, 11, 6]","['City of Rockville', 'Town of Poolesville', 'Washington Suburban Sanitary Commission']"
153,20899,0.0,6,8.666666666666666,9.0,1857400,"[9, 11, 6]","['City of Rockville', 'Town of Poolesville', 'Washington Suburban Sanitary Commission']"
154,20901,116805.0,6,8.666666666666666,9.0,1857400,"[9, 11, 6]","['City of Rockville', 'Town of Poolesville', 'Washington Suburban Sanitary Commission']"
155,20902,100435.0,6,8.666666666666666,9.0,1857400,"[9, 11, 6]","['City of Rockville', 'Town of Poolesville', 'Washington Suburban Sanitary Commission']"
156,20903,74607.0,6,5.5,5.5,1883810,"[4, 5, 3, 6, 9, 0, 11, 6]","['Calvert Manor', 'Cedarville Mobile Home Park', 'Cheltenham Boys Village', 'City of Bowie', 'City of Rockville', nan, 'Town of Poolesville', 'Washington Suburban Sanitary Commission']"
157,20904,86513.0,6,5.5,5.5,1883810,"[4, 5, 3, 6, 9, 0, 11, 6]","['Calvert Manor', 'Cedarville Mobile Home Park', 'Cheltenham Boys Village', 'City of Bowie', 'City of Rockville', nan, 'Town of Poolesville', 'Washington Suburban Sanitary Commission']"
158,20905,133947.0,6,8.666666666666666,9.0,1857400,"[9, 11, 6]","['City of Rockville', 'Town of Poolesville', 'Washington Suburban Sanitary Commission']"
159,20906,84909.0,6,8.666666666666666,9.0,1857400,"[9, 11, 6]","['City of Rockville', 'Town of Poolesville', 'Washington Suburban Sanitary Commission']"
160,20910,101124.0,6,8.666666666666666,9.0,1857400,"[9, 11, 6]","['City of Rockville', 'Town of Poolesville', 'Washington Suburban Sanitary Commission']"
